policy,trial_id,scenario_mode,reset_pattern,account_count,user_count,total_demand,served_demand,denied_demand,peak_total_demand,peak_served_demand,migrated_requests,migration_successes,peak_useful_five_hour,weekly_drift,mean_seven_day_utilization,objective_score
five_hour_first,128,focused,staggered_reset,3,18,16897,11067,5830,13437,7984,380,27,0.4307823129251726,0.0,1.0,0.5617859297240427
seven_day_first,128,focused,staggered_reset,3,18,16743,11067,5676,13314,8273,2784,1854,0.3452947845804923,0.0,1.0,0.6313892024549419
weighted_score,128,focused,staggered_reset,3,18,16917,11067,5850,13504,8147,1099,618,0.3718820861678076,0.0,1.0,0.6135717619032298
reset_aware_weekly_priority,128,focused,staggered_reset,3,18,16402,11067,5335,12831,8039,1559,950,0.4020408163265386,0.0,1.0,0.6437447464122579
reset_stagger_pressure,128,focused,staggered_reset,3,18,16746,11067,5679,13227,8143,1180,707,0.40969387755103603,0.0,1.0,0.6318817594276362
reset_near_expiry_reserve,128,focused,staggered_reset,3,18,16947,11067,5880,13347,7923,1190,683,0.3893990929705331,0.0,1.0,0.6141450474176977
five_hour_first,129,focused,staggered_reset,3,18,12394,11869,525,9758,9300,130,3,0.8017573696144871,0.05028640894330332,0.9644421392346704,0.9021225209219444
seven_day_first,129,focused,staggered_reset,3,18,12142,11854,288,9637,9349,359,254,0.9413832199546465,0.008911499567746256,0.9518029417606041,1.0261415414521082
weighted_score,129,focused,staggered_reset,3,18,12030,11737,293,9534,9241,164,54,0.9361678004535258,0.06089165137656261,0.9567913524042014,0.9745687964280825
reset_aware_weekly_priority,129,focused,staggered_reset,3,18,12439,12053,386,9874,9533,252,117,0.9020975056689516,0.03529013788079471,0.9750461041954818,0.9844254517081256
reset_stagger_pressure,129,focused,staggered_reset,3,18,12318,11596,722,9866,9174,245,84,0.7653061224489319,0.07253631111756885,0.94870908252651,0.9138268365946316
reset_near_expiry_reserve,129,focused,staggered_reset,3,18,12004,11394,610,9632,9069,150,54,0.7293650793650217,0.088999608697062,0.9370677731673581,0.9156637655303148
five_hour_first,130,focused,staggered_reset,3,20,16069,11775,4294,11949,8050,59,6,0.6056122448979487,0.0,1.0,0.6655322985408317
seven_day_first,130,focused,staggered_reset,3,20,16494,11775,4719,12184,8342,1371,1171,0.5897959183673401,0.0,1.0,0.7448778983025082
weighted_score,130,focused,staggered_reset,3,20,15703,11775,3928,11361,8238,408,363,0.6351473922902511,0.0,1.0,0.7908331199316732
reset_aware_weekly_priority,130,focused,staggered_reset,3,20,15883,11775,4108,11682,8323,889,817,0.6460884353741448,0.0,1.0,0.787036835220864
reset_stagger_pressure,130,focused,staggered_reset,3,20,15782,11775,4007,11440,8231,1025,925,0.6026077097505566,0.0,1.0,0.7831417749908525
reset_near_expiry_reserve,130,focused,staggered_reset,3,20,16192,11775,4417,12092,8495,751,642,0.5780045351473879,0.0,1.0,0.7566939280119033
five_hour_first,131,focused,same_reset,3,22,10505,10505,0,7582,7582,0,0,0.9972222222222248,0.15152286894280617,0.8868208335343594,1.0730853520147112
seven_day_first,131,focused,same_reset,3,22,10465,10465,0,7720,7720,0,0,1.0,0.013701217853708536,0.871145854413322,1.0857444636559614
weighted_score,131,focused,same_reset,3,22,10501,10501,0,7634,7634,0,0,1.0,0.052102943825605104,0.8772957353756409,1.0825192791550036
reset_aware_weekly_priority,131,focused,same_reset,3,22,10638,10638,0,7683,7683,0,0,1.0,0.028638605244641048,0.8867495242770543,1.0858110919032413
reset_stagger_pressure,131,focused,same_reset,3,22,10313,10313,0,7581,7581,0,0,0.9719954648526314,0.15432345002940415,0.8720081177643112,1.0672877411499118
reset_near_expiry_reserve,131,focused,same_reset,3,22,10550,10398,152,7819,7690,0,0,0.9413265306122819,0.16998562839694337,0.8798020094562649,1.0477116995511462
five_hour_first,132,focused,staggered_reset,2,12,10127,5449,4678,7942,3945,411,10,0.3727891156462585,0.0,1.0,0.4451851101077586
seven_day_first,132,focused,staggered_reset,2,12,10131,5449,4682,8037,3982,998,466,0.3517006802721088,0.0,1.0,0.4944112732062036
weighted_score,132,focused,staggered_reset,2,12,10334,5449,4885,8196,4034,649,186,0.3458333333333333,0.0,1.0,0.46430100698203497
reset_aware_weekly_priority,132,focused,staggered_reset,2,12,10023,5449,4574,7934,3996,683,275,0.35799319727891155,0.0,1.0,0.4937544655654611
reset_stagger_pressure,132,focused,staggered_reset,2,12,10236,5449,4787,8111,3868,420,74,0.3517857142857143,0.0,1.0,0.45054239212729874
reset_near_expiry_reserve,132,focused,staggered_reset,2,12,10472,5449,5023,8239,4009,428,92,0.3373299319727891,0.0,1.0,0.4483544066734595
five_hour_first,133,focused,same_reset,2,16,8880,8400,480,6705,6271,3,2,0.796343537414966,0.007179675994108958,0.992820324005891,0.9730471727550435
seven_day_first,133,focused,same_reset,2,16,9063,8478,585,6808,6276,293,238,0.8769557823129251,0.0,1.0,0.9943244587016388
weighted_score,133,focused,same_reset,2,16,8873,8478,395,6711,6396,177,137,0.8409013605442177,0.0,1.0,1.0057436286088213
reset_aware_weekly_priority,133,focused,same_reset,2,16,8538,8425,113,6533,6420,205,186,0.9252551020408163,0.0048784977908689076,0.9951215022091311,1.0625484565168
reset_stagger_pressure,133,focused,same_reset,2,16,8807,8107,700,6707,6090,83,49,0.7483843537414966,0.034149484536082464,0.9658505154639175,0.9268779586509804
reset_near_expiry_reserve,133,focused,same_reset,2,16,9237,8172,1065,7091,6114,110,15,0.6858843537414966,0.028166421207658332,0.9718335787923417,0.8276535151277907
five_hour_first,134,focused,staggered_reset,2,18,9360,8620,740,6923,6280,24,0,0.7953231292517007,0.0,1.0,0.8703709637338122
seven_day_first,134,focused,staggered_reset,2,18,9594,8620,974,7189,6274,157,107,0.824234693877551,0.0,1.0,0.9325341485010235
weighted_score,134,focused,staggered_reset,2,18,9267,8620,647,6938,6363,78,34,0.8711734693877551,0.0,1.0,0.9435454423533086
reset_aware_weekly_priority,134,focused,staggered_reset,2,18,9271,8620,651,6823,6220,18,18,0.9164115646258504,0.0,1.0,1.0165768297194469
reset_stagger_pressure,134,focused,staggered_reset,2,18,9558,8620,938,6995,6148,211,184,0.8104591836734694,0.0,1.0,0.9571467069065627
reset_near_expiry_reserve,134,focused,staggered_reset,2,18,9277,8620,657,6842,6250,81,69,0.8611394557823129,0.0,1.0,0.9901386215876704
five_hour_first,135,focused,staggered_reset,3,30,20014,7603,12411,16460,5456,1460,18,0.17312925170068444,0.0,1.0,0.26414933189449713
seven_day_first,135,focused,staggered_reset,3,30,20059,7603,12456,16429,5394,2839,998,0.14926303854875692,0.0,1.0,0.29956226542141096
weighted_score,135,focused,staggered_reset,3,30,20172,7603,12569,16566,5293,1835,379,0.15345804988662554,0.0,1.0,0.2788743043739217
reset_aware_weekly_priority,135,focused,staggered_reset,3,30,20227,7603,12624,16743,5461,2131,572,0.1549886621315227,0.0,1.0,0.28790616984148937
reset_stagger_pressure,135,focused,staggered_reset,3,30,19961,7603,12358,16678,5606,2330,671,0.16785714285714615,0.0,1.0,0.2984080112831397
reset_near_expiry_reserve,135,focused,staggered_reset,3,30,19949,7603,12346,16448,5441,2008,508,0.1660430839002304,0.0,1.0,0.29246104200580575
five_hour_first,136,focused,same_reset,2,13,9829,6468,3361,8068,4989,500,10,0.47559523809523807,0.0,1.0,0.5719985722283994
seven_day_first,136,focused,same_reset,2,13,9855,6468,3387,8064,5067,920,429,0.4598639455782313,0.0,1.0,0.6249555034665246
weighted_score,136,focused,same_reset,2,13,9910,6468,3442,8089,5006,735,210,0.44821428571428573,0.0,1.0,0.5963174589353382
reset_aware_weekly_priority,136,focused,same_reset,2,13,9696,6468,3228,7849,5049,706,335,0.4599489795918367,0.0,1.0,0.6371014530125039
reset_stagger_pressure,136,focused,same_reset,2,13,9995,6468,3527,8168,4999,663,192,0.4278061224489796,0.0,1.0,0.5880234771980216
reset_near_expiry_reserve,136,focused,same_reset,2,13,9820,6468,3352,7961,4986,521,106,0.4505952380952381,0.0,1.0,0.5927673926765935
five_hour_first,137,focused,staggered_reset,2,18,8181,7746,435,6344,6006,56,6,0.7892006802721089,0.0,1.0,0.9101790151469703
seven_day_first,137,focused,staggered_reset,2,18,8149,7746,403,6315,6009,228,167,0.8860544217687075,0.0,1.0,1.0044651963725495
weighted_score,137,focused,staggered_reset,2,18,7973,7746,227,6070,5903,116,80,0.8897108843537415,0.0,1.0,1.0192065796760479
reset_aware_weekly_priority,137,focused,staggered_reset,2,18,7948,7746,202,6190,6082,193,151,0.8818027210884354,0.0,1.0,1.0339827736973433
reset_stagger_pressure,137,focused,staggered_reset,2,18,8009,7577,432,6162,5765,93,62,0.7753401360544218,0.018908033117028433,0.9810919668829716,0.9675022976055768
reset_near_expiry_reserve,137,focused,staggered_reset,2,18,8136,7527,609,6191,5612,62,17,0.7284013605442177,0.024502125755202497,0.9754978742447975,0.8900816070427069
five_hour_first,138,focused,staggered_reset,3,20,20044,11170,8874,15816,8037,846,23,0.34631519274375805,0.0,1.0,0.45662960968043
seven_day_first,138,focused,staggered_reset,3,20,20043,11170,8873,15732,7742,3439,1752,0.28021541950112944,0.0,1.0,0.4991310272452819
weighted_score,138,focused,staggered_reset,3,20,19519,11170,8349,15396,7984,1580,619,0.3039115646258466,0.0,1.0,0.5060143970890988
reset_aware_weekly_priority,138,focused,staggered_reset,3,20,19568,11170,8398,15493,7895,2005,987,0.32244897959183594,0.0,1.0,0.5174542024689264
reset_stagger_pressure,138,focused,staggered_reset,3,20,19967,11170,8797,15533,7894,2096,840,0.30833333333333257,0.0,1.0,0.49672972536016397
reset_near_expiry_reserve,138,focused,staggered_reset,3,20,20360,11170,9190,16076,7983,1935,844,0.2825963718820827,0.0,1.0,0.4866774777930394
five_hour_first,139,focused,same_reset,2,17,14745,7525,7220,11448,5220,594,10,0.4303571428571429,0.0,1.0,0.4240821408747088
seven_day_first,139,focused,same_reset,2,17,14815,7525,7290,11485,5283,1147,450,0.4144557823129252,0.0,1.0,0.4663069640028242
weighted_score,139,focused,same_reset,2,17,14521,7525,6996,11189,5285,816,184,0.4364795918367347,0.0,1.0,0.45989052886713466
reset_aware_weekly_priority,139,focused,same_reset,2,17,14915,7525,7390,11403,5073,1000,257,0.408078231292517,0.0,1.0,0.4424032947711452
reset_stagger_pressure,139,focused,same_reset,2,17,14460,7525,6935,11149,5299,741,159,0.4113095238095238,0.0,1.0,0.4567939767775294
reset_near_expiry_reserve,139,focused,same_reset,2,17,14519,7525,6994,11154,5331,779,238,0.4173469387755102,0.0,1.0,0.4681589951010116
five_hour_first,140,focused,same_reset,3,29,18717,11844,6873,14931,8526,1341,19,0.38628117913833576,0.0,1.0,0.5271453337573443
seven_day_first,140,focused,same_reset,3,29,18410,11844,6566,14556,8578,3274,1633,0.3574263038548816,0.0,1.0,0.5927091987004179
weighted_score,140,focused,same_reset,3,29,18200,11844,6356,14532,8566,1700,388,0.41615646258504113,0.0,1.0,0.5742875169098329
reset_aware_weekly_priority,140,focused,same_reset,3,29,18571,11844,6727,14769,8721,2199,720,0.4348639455782369,0.0,1.0,0.5814334079733215
reset_stagger_pressure,140,focused,same_reset,3,29,18476,11844,6632,14729,8545,1516,244,0.3846938775510354,0.0,1.0,0.5523590712063032
reset_near_expiry_reserve,140,focused,same_reset,3,29,18159,11844,6315,14583,8629,1206,184,0.3931972789115861,0.0,1.0,0.5631228437869794
five_hour_first,141,focused,same_reset,2,22,16642,9107,7535,13612,6653,1024,21,0.38860544217687076,0.0,1.0,0.4505483217206686
seven_day_first,141,focused,same_reset,2,22,16919,9107,7812,13899,6720,2647,1082,0.32695578231292516,0.0,1.0,0.4801388497800902
weighted_score,141,focused,same_reset,2,22,16755,9107,7648,13438,6456,1458,418,0.373469387755102,0.0,1.0,0.47528131483668945
reset_aware_weekly_priority,141,focused,same_reset,2,22,16703,9107,7596,13441,6514,1697,508,0.36335034013605444,0.0,1.0,0.4774927032761865
reset_stagger_pressure,141,focused,same_reset,2,22,17380,9107,8273,14100,6517,1168,122,0.36079931972789114,0.0,1.0,0.4337974314173815
reset_near_expiry_reserve,141,focused,same_reset,2,22,17160,9107,8053,14091,6684,1055,141,0.3767857142857143,0.0,1.0,0.44766801955975294
five_hour_first,142,focused,same_reset,2,15,12222,4783,7439,9547,3309,661,16,0.2445578231292517,0.0,1.0,0.2886472064775182
seven_day_first,142,focused,same_reset,2,15,12227,4783,7444,9532,3209,1786,625,0.21232993197278913,0.0,1.0,0.3194964498897648
weighted_score,142,focused,same_reset,2,15,12360,4783,7577,9578,3227,1089,283,0.21930272108843538,0.0,1.0,0.30727233767861467
reset_aware_weekly_priority,142,focused,same_reset,2,15,12084,4783,7301,9329,3213,1274,497,0.20204081632653062,0.0,1.0,0.32786652859315035
reset_stagger_pressure,142,focused,same_reset,2,15,12047,4783,7264,9165,3226,602,167,0.22312925170068026,0.0,1.0,0.3207446477564317
reset_near_expiry_reserve,142,focused,same_reset,2,15,12014,4783,7231,9481,3452,589,71,0.21318027210884355,0.0,1.0,0.3046367170915921
five_hour_first,143,focused,same_reset,2,12,6112,6112,0,4896,4896,0,0,1.0,0.11870509374061589,0.8091714577521718,1.0690466364011555
seven_day_first,143,focused,same_reset,2,12,6345,6345,0,4994,4994,0,0,1.0,0.005807208205275305,0.8120391520765093,1.0806231943871234
weighted_score,143,focused,same_reset,2,12,6414,6384,30,5104,5074,10,0,0.9965136054421768,0.025352165032549667,0.8216790325521535,0.9544116342840657
reset_aware_weekly_priority,143,focused,same_reset,2,12,6146,6146,0,4743,4743,0,0,1.0,0.010085196338400215,0.7876336899413717,1.077754849360297
reset_stagger_pressure,143,focused,same_reset,2,12,6444,6444,0,5040,5040,0,0,0.9285714285714286,0.1426950061906727,0.8573049938093273,1.0600324273332942
reset_near_expiry_reserve,143,focused,same_reset,2,12,6018,6018,0,4628,4628,0,0,0.9285714285714286,0.18664878250103178,0.8133512174989682,1.0512416720712223
five_hour_first,144,focused,same_reset,3,20,18066,11647,6419,14080,8406,649,19,0.45827664399093826,0.0,1.0,0.5556513190921795
seven_day_first,144,focused,same_reset,3,20,18215,11647,6568,14115,8280,2292,1554,0.4286281179138336,0.0,1.0,0.6223639506854237
weighted_score,144,focused,same_reset,3,20,18287,11647,6640,13989,8139,986,355,0.43299319727891494,0.0,1.0,0.5819063933814823
reset_aware_weekly_priority,144,focused,same_reset,3,20,18393,11647,6746,14155,8114,1234,593,0.43565759637189144,0.0,1.0,0.5919414650490659
reset_stagger_pressure,144,focused,same_reset,3,20,18382,11647,6735,14104,8010,914,327,0.4098072562358319,0.0,1.0,0.5717160837388514
reset_near_expiry_reserve,144,focused,same_reset,3,20,17983,11647,6336,13879,8400,753,211,0.4383219954648618,0.0,1.0,0.5868799842035309
five_hour_first,145,focused,same_reset,2,16,4841,4841,0,3344,3344,0,0,1.0,0.11845731491976264,0.6811222225714777,1.0562664907651715
seven_day_first,145,focused,same_reset,2,16,4847,4847,0,3331,3331,0,0,1.0,0.0040303568754125885,0.6557453964532489,1.0651715039577836
weighted_score,145,focused,same_reset,2,16,4954,4954,0,3410,3410,0,0,1.0,0.03190017374432896,0.676579153515657,1.064467897977133
reset_aware_weekly_priority,145,focused,same_reset,2,16,4990,4990,0,3502,3502,0,0,1.0,0.01226017704787491,0.6769479518939612,1.0664687774846084
reset_stagger_pressure,145,focused,same_reset,2,16,4596,4596,0,3174,3174,0,0,1.0,0.19186860823951202,0.6648237533582455,1.0472955145118734
reset_near_expiry_reserve,145,focused,same_reset,2,16,4809,4809,0,3276,3276,0,0,1.0,0.24914383614412092,0.7067076004361174,1.0457563764291997
five_hour_first,146,focused,staggered_reset,2,17,12644,7344,5300,9593,5100,461,10,0.4989795918367347,0.0,1.0,0.5020449553168311
seven_day_first,146,focused,staggered_reset,2,17,12989,7344,5645,9968,5352,875,320,0.4975340136054422,0.0,1.0,0.5351155238894248
weighted_score,146,focused,staggered_reset,2,17,12747,7344,5403,9818,5179,571,125,0.4779761904761905,0.0,1.0,0.5182000935448018
reset_aware_weekly_priority,146,focused,staggered_reset,2,17,13145,7344,5801,9956,5199,784,204,0.4605442176870748,0.0,1.0,0.507959606516063
reset_stagger_pressure,146,focused,staggered_reset,2,17,12859,7344,5515,9898,5151,690,199,0.4465136054421769,0.0,1.0,0.5162661747570438
reset_near_expiry_reserve,146,focused,staggered_reset,2,17,12793,7344,5449,9879,5187,557,141,0.4636054421768708,0.0,1.0,0.5179894769612233
five_hour_first,147,focused,staggered_reset,3,32,30558,10486,20072,24427,6724,2636,19,0.10255102040816398,0.0,1.0,0.21260731341414052
seven_day_first,147,focused,staggered_reset,3,32,30024,10486,19538,23915,6649,4939,1641,0.10266439909297119,0.0,1.0,0.2562420626751044
weighted_score,147,focused,staggered_reset,3,32,29708,10486,19222,23522,6771,3081,585,0.10657596371882207,0.0,1.0,0.24503513322453438
reset_aware_weekly_priority,147,focused,staggered_reset,3,32,30387,10486,19901,24362,6848,4037,1165,0.11139455782313125,0.0,1.0,0.25073155924047963
reset_stagger_pressure,147,focused,staggered_reset,3,32,29696,10486,19210,23401,6754,4376,1567,0.11462585034013784,0.0,1.0,0.2668260776357617
reset_near_expiry_reserve,147,focused,staggered_reset,3,32,30208,10486,19722,24049,6617,3674,1089,0.10170068027210957,0.0,1.0,0.24960342901083668
five_hour_first,148,focused,staggered_reset,3,31,26558,13472,13086,21753,9522,2479,22,0.2522675736961357,0.0,1.0,0.38725318565230926
seven_day_first,148,focused,staggered_reset,3,31,26383,13472,12911,21556,9477,5402,2051,0.24404761904761305,0.0,1.0,0.4330939393962341
weighted_score,148,focused,staggered_reset,3,31,26668,13472,13196,21835,9462,3332,596,0.23633786848071667,0.0,1.0,0.4024892742758034
reset_aware_weekly_priority,148,focused,staggered_reset,3,31,26543,13472,13071,21620,9399,3580,974,0.2565759637188137,0.0,1.0,0.4188044494635765
reset_stagger_pressure,148,focused,staggered_reset,3,31,27049,13472,13577,21880,9390,2683,425,0.23786848072561273,0.0,1.0,0.39461187255877794
reset_near_expiry_reserve,148,focused,staggered_reset,3,31,26720,13472,13248,21727,9400,2605,362,0.23015873015871965,0.0,1.0,0.395892247193677
five_hour_first,149,focused,same_reset,3,19,6199,6199,0,4972,4972,0,0,1.0,0.06669792206647407,0.576903387826753,1.0510205465760278
seven_day_first,149,focused,same_reset,3,19,6486,6486,0,5176,5176,0,0,1.0,0.0032400844999318384,0.5901768613936335,1.0586936776893703
weighted_score,149,focused,same_reset,3,19,6297,6297,0,5116,5116,0,0,1.0,0.012529128223987983,0.5748011521252447,1.0562272023901256
reset_aware_weekly_priority,149,focused,same_reset,3,19,6594,6594,0,5231,5231,0,0,1.0,0.005676714032770998,0.6004434613097234,1.0594766747276951
reset_stagger_pressure,149,focused,same_reset,3,19,6475,6475,0,5229,5229,0,0,1.0,0.14626965669752692,0.6116724501068721,1.0465402793409346
reset_near_expiry_reserve,149,focused,same_reset,3,19,6294,6294,0,5008,5008,0,0,1.0,0.18025266924160002,0.6012085503107872,1.0420955881069187
five_hour_first,150,focused,staggered_reset,2,18,10884,6614,4270,8388,4555,422,21,0.35578231292517004,0.0,1.0,0.5025702556810122
seven_day_first,150,focused,staggered_reset,2,18,10815,6614,4201,8229,4616,2068,965,0.3090136054421769,0.0,1.0,0.5528871835163763
weighted_score,150,focused,staggered_reset,2,18,11292,6614,4678,8763,4651,1021,469,0.3209183673469388,0.0,1.0,0.5288447922612644
reset_aware_weekly_priority,150,focused,staggered_reset,2,18,11106,6614,4492,8639,4726,1698,734,0.3047619047619048,0.0,1.0,0.533981959717392
reset_stagger_pressure,150,focused,staggered_reset,2,18,10784,6614,4170,8276,4726,1723,772,0.31564625850340133,0.0,1.0,0.5558406668473341
reset_near_expiry_reserve,150,focused,staggered_reset,2,18,10657,6614,4043,8237,4734,1447,677,0.34625850340136055,0.0,1.0,0.5687497120272682
five_hour_first,151,focused,staggered_reset,3,32,22964,13381,9583,17867,9348,1282,36,0.27942176870747576,0.0,1.0,0.4663076605457838
seven_day_first,151,focused,staggered_reset,3,32,23106,13381,9725,17783,9148,4750,2541,0.2484693877550993,0.0,1.0,0.5173264157293955
weighted_score,151,focused,staggered_reset,3,32,23090,13381,9709,17737,9129,2241,887,0.2620181405895631,0.0,1.0,0.5031248633877682
reset_aware_weekly_priority,151,focused,staggered_reset,3,32,22819,13381,9438,17644,9234,3093,1595,0.27987528344670426,0.0,1.0,0.527233254178852
reset_stagger_pressure,151,focused,staggered_reset,3,32,23470,13381,10089,18099,9241,3556,1803,0.2589569160997673,0.0,1.0,0.5089328514169387
reset_near_expiry_reserve,151,focused,staggered_reset,3,32,22827,13381,9446,17510,9140,2948,1638,0.2565192743764103,0.0,1.0,0.5277539370355246
five_hour_first,152,focused,staggered_reset,3,22,17611,12163,5448,13091,8654,82,4,0.5992063492063426,0.0,1.0,0.6282478226487287
seven_day_first,152,focused,staggered_reset,3,22,17204,12163,5041,13039,9177,648,493,0.6094104308389954,0.0,1.0,0.7382772411358691
weighted_score,152,focused,staggered_reset,3,22,17559,12163,5396,13109,8891,451,308,0.5546485260770856,0.0,1.0,0.7036356691142874
reset_aware_weekly_priority,152,focused,staggered_reset,3,22,17474,12163,5311,13136,9049,757,502,0.5869047619047556,0.0,1.0,0.711702012170431
reset_stagger_pressure,152,focused,staggered_reset,3,22,17517,12163,5354,13091,8818,1009,786,0.5535714285714286,0.0,1.0,0.7146273984514209
reset_near_expiry_reserve,152,focused,staggered_reset,3,22,17422,12163,5259,13208,8960,716,563,0.5574263038548833,0.0,1.0,0.7199057480158508
five_hour_first,153,focused,same_reset,3,33,22495,11556,10939,16997,7195,1393,42,0.21315192743763545,0.0,1.0,0.3832181760019697
seven_day_first,153,focused,same_reset,3,33,22388,11556,10832,16711,7161,5418,2498,0.1753968253968296,0.0,1.0,0.43197123520971253
weighted_score,153,focused,same_reset,3,33,22843,11556,11287,17328,7318,2512,934,0.20204081632652807,0.0,1.0,0.41729161219841227
reset_aware_weekly_priority,153,focused,same_reset,3,33,22295,11556,10739,16670,7294,3645,1516,0.19353741496598345,0.0,1.0,0.4335011444420361
reset_stagger_pressure,153,focused,same_reset,3,33,22414,11556,10858,16838,7009,1504,325,0.2001133786848043,0.0,1.0,0.40248103103840904
reset_near_expiry_reserve,153,focused,same_reset,3,33,23122,11556,11566,17640,7245,1600,238,0.1867913832199567,0.0,1.0,0.3808168355823721
five_hour_first,154,focused,same_reset,3,19,15584,13307,2277,11888,9908,78,3,0.6627551020408263,7.93877603218049e-05,0.9999438643763332,0.7900872302706037
seven_day_first,154,focused,same_reset,3,19,15607,13308,2299,12032,10181,1290,1201,0.7144557823129194,0.0,1.0,0.9085523955907091
weighted_score,154,focused,same_reset,3,19,15669,13308,2361,11997,9792,531,449,0.6615079365079384,0.0,1.0,0.878750006376157
reset_aware_weekly_priority,154,focused,same_reset,3,19,15444,13308,2136,11821,9763,532,446,0.7329365079364958,0.0,1.0,0.8998924554455769
reset_stagger_pressure,154,focused,same_reset,3,19,15568,13307,2261,11983,9961,148,67,0.6499433106576071,7.93877603218049e-05,0.9999438643763332,0.8376350235673977
reset_near_expiry_reserve,154,focused,same_reset,3,19,15630,13121,2509,12102,9915,122,21,0.6403628117913885,0.014845511180182383,0.9895026383743124,0.7868400489234983
five_hour_first,155,focused,same_reset,2,12,7950,6997,953,6162,5300,57,7,0.7210884353741497,0.020126826578439505,0.9798731734215604,0.8297967200051948
seven_day_first,155,focused,same_reset,2,12,8038,7143,895,6300,5452,1027,922,0.6164965986394558,0.0,1.0,0.9169551737692068
weighted_score,155,focused,same_reset,2,12,7825,7143,682,6192,5592,321,270,0.7262755102040817,0.0,1.0,0.9540318329271695
reset_aware_weekly_priority,155,focused,same_reset,2,12,7938,7143,795,6165,5443,551,483,0.7267857142857143,0.0,1.0,0.9442487305683657
reset_stagger_pressure,155,focused,same_reset,2,12,7950,6973,977,6158,5247,85,50,0.7115646258503401,0.023435346015991176,0.9765646539840088,0.8791765029076735
reset_near_expiry_reserve,155,focused,same_reset,2,12,8001,6837,1164,6372,5269,62,11,0.6864795918367347,0.04218362282878413,0.9578163771712158,0.8005612873987515
five_hour_first,156,focused,same_reset,3,24,9098,9098,0,6867,6867,0,0,1.0,0.09838422773086636,0.7855275239674963,1.068714329623663
seven_day_first,156,focused,same_reset,3,24,9294,9294,0,6893,6893,0,0,1.0,0.005107905746771446,0.8026168369127532,1.0797508931165982
weighted_score,156,focused,same_reset,3,24,8950,8950,0,6602,6602,0,0,1.0,0.025129832942376633,0.7731691124883552,1.0748039279545978
reset_aware_weekly_priority,156,focused,same_reset,3,24,9095,9095,0,6778,6778,0,0,1.0,0.01031321503425148,0.7854695102841401,1.0775156295249888
reset_stagger_pressure,156,focused,same_reset,3,24,9222,9222,0,6904,6904,0,0,1.0,0.15834796792413447,0.7974636277228978,1.0639115659798764
reset_near_expiry_reserve,156,focused,same_reset,3,24,8930,8930,0,6767,6767,0,0,0.9882086167800561,0.18557670592599199,0.7725715993935722,1.056812868031567
five_hour_first,157,focused,staggered_reset,3,31,24775,12319,12456,18918,8104,1131,37,0.21405895691609186,0.0,1.0,0.3749734622484212
seven_day_first,157,focused,staggered_reset,3,31,24966,12319,12647,19119,8141,5820,2476,0.1846938775510218,0.0,1.0,0.4142718645923797
weighted_score,157,focused,staggered_reset,3,31,24940,12319,12621,19018,8191,2461,1221,0.2023242630385446,0.0,1.0,0.42736401687322056
reset_aware_weekly_priority,157,focused,staggered_reset,3,31,24645,12319,12326,18955,8142,3837,1567,0.20878684807255637,0.0,1.0,0.4211879789328326
reset_stagger_pressure,157,focused,staggered_reset,3,31,24642,12319,12323,18654,8141,3935,1522,0.19688208616779865,0.0,1.0,0.41879138732945087
reset_near_expiry_reserve,157,focused,staggered_reset,3,31,24678,12319,12359,18801,8283,3334,1830,0.19331065759637103,0.0,1.0,0.43846256168827125
five_hour_first,158,focused,staggered_reset,2,14,8884,7608,1276,7170,6076,77,2,0.7441326530612244,0.0,1.0,0.807354071541655
seven_day_first,158,focused,staggered_reset,2,14,8881,7608,1273,7288,6190,191,138,0.7694727891156462,0.0,1.0,0.8957490091901549
weighted_score,158,focused,staggered_reset,2,14,8784,7608,1176,7171,6120,176,73,0.7873299319727891,0.0,1.0,0.8687712888340087
reset_aware_weekly_priority,158,focused,staggered_reset,2,14,9092,7608,1484,7400,6105,269,168,0.7110544217687075,0.0,1.0,0.8550162889999768
reset_stagger_pressure,158,focused,staggered_reset,2,14,8780,7608,1172,7293,6275,399,326,0.6732993197278911,0.0,1.0,0.9011364126053232
reset_near_expiry_reserve,158,focused,staggered_reset,2,14,9101,7608,1493,7433,6197,309,235,0.6618197278911565,0.0,1.0,0.8655579450581985
five_hour_first,159,focused,staggered_reset,3,22,7196,7196,0,5302,5302,0,0,0.9971655328798211,0.1466594836415393,0.7940669978102578,1.0642872366776432
seven_day_first,159,focused,staggered_reset,3,22,7526,7526,0,5470,5470,0,0,1.0,0.008646393027016577,0.7851981510145536,1.0776551757987538
weighted_score,159,focused,staggered_reset,3,22,6980,6980,0,5169,5169,0,0,1.0,0.054120189679587184,0.7428266639582773,1.068870647427869
reset_aware_weekly_priority,159,focused,staggered_reset,3,22,7172,7172,0,5359,5359,0,0,1.0,0.05593968320431715,0.7632885018639981,1.070734881865968
reset_stagger_pressure,159,focused,staggered_reset,3,22,7292,7292,0,5363,5363,0,0,0.9339002267574298,0.17223135531223505,0.8069149990245904,1.052892400652424
reset_near_expiry_reserve,159,focused,staggered_reset,3,22,7255,7255,0,5443,5443,0,0,0.9047619047619914,0.1805446572394201,0.8043339912804656,1.047140838166023
five_hour_first,160,focused,same_reset,3,19,8308,8308,0,6515,6515,0,0,1.0,0.16197393378914998,0.7406954490921313,1.057872151530298
