policy,trial_id,account_count,user_count,total_demand,served_demand,denied_demand,peak_total_demand,peak_served_demand,migrated_requests,migration_successes,weekly_drift,mean_seven_day_utilization,objective_score
weighted_score,623,7,17,15731,12702,3029,11902,9487,40,40,0.0,1.0,0.8144884116070876
reset_aware_weekly_priority,623,7,17,15434,12702,2732,11641,9544,37,37,0.0,1.0,0.8310569546714244
five_hour_first,624,4,9,7780,5515,2265,5478,3760,0,0,0.0,1.0,0.7178036990213718
seven_day_first,624,4,9,7500,5515,1985,5186,3714,3,3,0.0,1.0,0.7437730556626816
weighted_score,624,4,9,7718,5515,2203,5461,3701,0,0,0.0,1.0,0.7196230269347551
reset_aware_weekly_priority,624,4,9,7697,5515,2182,5348,3641,11,11,0.0,1.0,0.7217628634902193
five_hour_first,625,5,12,9875,9411,464,7519,7119,114,4,0.0,1.0,0.8090723777445351
seven_day_first,625,5,12,9760,9411,349,7560,7266,304,174,0.0,1.0,0.9011023032307544
weighted_score,625,5,12,9649,9411,238,7377,7174,142,43,0.0,1.0,0.8712770069721625
reset_aware_weekly_priority,625,5,12,9789,9411,378,7549,7226,180,72,0.0,1.0,0.8722728787916494
five_hour_first,626,7,18,17531,12045,5486,13059,8286,0,0,0.0,1.0,0.6895742696901997
seven_day_first,626,7,18,17798,12045,5753,13198,8323,0,0,0.0,1.0,0.6813894668087516
weighted_score,626,7,18,17486,12045,5441,12929,8235,0,0,0.0,1.0,0.6914208015805482
reset_aware_weekly_priority,626,7,18,17478,12045,5433,13038,8360,0,0,0.0,1.0,0.6927071134380387
five_hour_first,627,8,12,7589,7589,0,5778,5778,0,0,0.08427953765543357,0.6087484821286901,0.9524468944473257
seven_day_first,627,8,12,7601,7601,0,5658,5658,0,0,0.0032064605829566126,0.5816131133617953,0.9578406652778839
weighted_score,627,8,12,7261,7261,0,5532,5532,0,0,0.01441240147052723,0.554691226955941,0.9540278825485414
reset_aware_weekly_priority,627,8,12,7300,7300,0,5508,5508,0,0,0.026848838080805636,0.5523381022911481,0.9525489264210343
five_hour_first,628,2,6,4764,3774,990,3510,2682,151,0,0.0,1.0,0.6455596460634244
seven_day_first,628,2,6,4504,3774,730,3445,2832,170,19,0.0,1.0,0.7088252384326806
weighted_score,628,2,6,4488,3774,714,3429,2830,153,6,0.0,1.0,0.7008470921972543
reset_aware_weekly_priority,628,2,6,4501,3774,727,3370,2773,133,7,0.0,1.0,0.700543139406125
five_hour_first,629,8,9,2837,2837,0,2093,2093,0,0,0.02216943674374139,0.20791327150204086,0.91857438347583
seven_day_first,629,8,9,2720,2720,0,1997,1997,0,0,0.0011280122907950728,0.1983378678352431,0.9197209855544448
weighted_score,629,8,9,2805,2805,0,2124,2124,0,0,0.025892450134834676,0.20311445352810456,0.917722200339327
reset_aware_weekly_priority,629,8,9,2906,2906,0,2173,2173,0,0,0.04922159550195269,0.20888032934264575,0.9159658733840693
five_hour_first,630,6,17,10345,9702,643,8129,7490,302,5,0.02265569568463025,0.9880166386247126,0.7858587327871043
seven_day_first,630,6,17,10692,9825,867,8364,7523,622,210,0.0,1.0,0.8187435276993228
weighted_score,630,6,17,10657,9825,832,8301,7534,471,109,0.0,1.0,0.8069642231121024
reset_aware_weekly_priority,630,6,17,10557,9709,848,8224,7383,545,123,0.0197533869887768,0.9874116097029421,0.7988255198898777
five_hour_first,631,5,17,7083,7083,0,5240,5240,0,0,0.09629866564505385,0.8902465372953797,0.9793947871650326
seven_day_first,631,5,17,7068,7068,0,5166,5166,107,107,0.012897797596556826,0.8863416444672894,0.9873443846870732
weighted_score,631,5,17,7029,7029,0,5236,5236,59,59,0.02802159431712227,0.8793430502381758,0.9851321455921054
reset_aware_weekly_priority,631,5,17,7179,7179,0,5288,5288,36,36,0.04907835395529372,0.8946634548524202,0.9845585100897126
five_hour_first,632,8,11,9566,9557,9,7139,7130,3,0,0.08681337346648577,0.7611513666040476,0.8164600466422371
seven_day_first,632,8,11,9555,9555,0,7121,7121,113,113,0.004514518789967506,0.7379213471894064,0.9733406828399439
weighted_score,632,8,11,9525,9525,0,7254,7254,60,60,0.02909529479551842,0.739685185664237,0.9710589890868719
reset_aware_weekly_priority,632,8,11,9507,9507,0,7205,7205,92,92,0.045375084782859135,0.7375161210163353,0.9692141036233476
five_hour_first,633,4,6,2630,2630,0,2020,2020,0,0,0.04097101933374926,0.4168169850235122,0.9375845965689763
seven_day_first,633,4,6,2600,2600,0,2046,2046,0,0,0.0022880190081736866,0.4077140935422071,0.9405426074534033
weighted_score,633,4,6,2559,2559,0,1971,1971,0,0,0.02419836306204031,0.40252427058602225,0.9378325907523982
reset_aware_weekly_priority,633,4,6,2552,2552,0,1971,1971,0,0,0.04007320496290489,0.4014852677717879,0.9361412062808884
five_hour_first,634,3,12,3211,3211,0,2156,2156,0,0,0.11208842003867538,0.8374247342810865,0.9725336314242412
seven_day_first,634,3,12,3418,3418,0,2283,2283,0,0,0.010413490227440845,0.8705278975213804,0.986011440729394
weighted_score,634,3,12,3540,3540,0,2336,2336,0,0,0.04451589232603961,0.9089826050503396,0.9864466712724301
reset_aware_weekly_priority,634,3,12,3466,3466,0,2335,2335,0,0,0.05120878124930349,0.8932273302057778,0.9842018548956475
five_hour_first,635,2,19,5297,1902,3395,3633,1240,13,0,0.0,1.0,0.23667874991276502
seven_day_first,635,2,19,5469,1902,3567,3669,1157,41,26,0.0,1.0,0.31740301745966126
weighted_score,635,2,19,5551,1902,3649,3678,1163,27,3,0.0,1.0,0.23556645731718606
reset_aware_weekly_priority,635,2,19,5507,1902,3605,3610,1111,79,32,0.0,1.0,0.2794635781727566
five_hour_first,636,4,6,3619,3619,0,2645,2645,0,0,0.0635536954438928,0.598785036473323,0.953523134102943
seven_day_first,636,4,6,3557,3557,0,2567,2567,0,0,0.002378066248339452,0.5798291786150832,0.9577451112366744
weighted_score,636,4,6,3356,3356,0,2493,2493,0,0,0.024085988565049454,0.539921791231293,0.9515835802666244
reset_aware_weekly_priority,636,4,6,3505,3505,0,2617,2617,0,0,0.04902133391510593,0.5574663206519452,0.9508444986736839
five_hour_first,637,8,16,6843,6843,0,4755,4755,0,0,0.07466419401396344,0.5261105063666207,0.9451446312352657
seven_day_first,637,8,16,7178,7178,0,5157,5157,0,0,0.0025100492721284247,0.528879267056688,0.9526369217784559
weighted_score,637,8,16,6792,6792,0,4862,4862,0,0,0.026648529845900142,0.5035176929541203,0.9476869163108221
reset_aware_weekly_priority,637,8,16,6994,6994,0,4947,4947,0,0,0.04583606102785826,0.5167041604069975,0.9470868099379139
five_hour_first,638,8,18,13644,11570,2074,9135,7724,0,0,0.0,1.0,0.8549790376830683
seven_day_first,638,8,18,13406,11570,1836,8887,7634,41,41,0.0,1.0,0.8688843627704425
weighted_score,638,8,18,13470,11570,1900,9008,7725,0,0,0.0,1.0,0.8656548258349256
reset_aware_weekly_priority,638,8,18,13377,11570,1807,8901,7609,0,0,0.0,1.0,0.8691541193491216
five_hour_first,639,6,10,2605,2605,0,1759,1759,0,0,0.026053238770668227,0.2788651491405855,0.9252811910369918
seven_day_first,639,6,10,2724,2724,0,1832,1832,0,0,0.0014421000047735808,0.28642331495167506,0.9284981214946901
weighted_score,639,6,10,2578,2578,0,1705,1705,0,0,0.021885084558605765,0.27023120033440295,0.9248346115775797
reset_aware_weekly_priority,639,6,10,2817,2817,0,1826,1826,0,0,0.04421923858436679,0.29374641133853935,0.9249527172754173
five_hour_first,640,4,11,12135,6727,5408,9654,5078,732,3,0.0,1.0,0.4201575017710495
seven_day_first,640,4,11,12085,6727,5358,9595,5036,906,187,0.0,1.0,0.4518227633186986
weighted_score,640,4,11,12225,6727,5498,9513,4982,761,100,0.0,1.0,0.4358231018960145
reset_aware_weekly_priority,640,4,11,11755,6727,5028,9227,4980,763,125,0.0,1.0,0.46009113052147665
five_hour_first,641,2,6,4063,3233,830,2833,2227,0,0,0.0,1.0,0.8035253354790882
seven_day_first,641,2,6,4075,3233,842,2902,2227,0,0,0.0,1.0,0.7972124111571034
weighted_score,641,2,6,4111,3233,878,2889,2231,0,0,0.0,1.0,0.7935585444382222
reset_aware_weekly_priority,641,2,6,4184,3233,951,2943,2258,8,1,0.0,1.0,0.651454958585333
five_hour_first,642,6,13,6454,6454,0,4804,4804,0,0,0.06203964979700504,0.5881990222841654,0.952615937248716
seven_day_first,642,6,13,6414,6414,0,4689,4689,0,0,0.003716782241090194,0.5739303024217336,0.9570213520180644
weighted_score,642,6,13,6503,6503,0,4894,4894,0,0,0.021972766460108074,0.5843060071429985,0.9562333240682891
reset_aware_weekly_priority,642,6,13,6364,6364,0,4601,4601,0,0,0.03288729648561131,0.5718298907052408,0.953894259421963
five_hour_first,643,8,19,7955,7955,0,5940,5940,0,0,0.0841611355157357,0.6120746174256703,0.9527913481909934
seven_day_first,643,8,19,8442,8442,0,6416,6416,5,5,0.004478964682816579,0.6434620462851923,0.9638983081602376
weighted_score,643,8,19,8194,8194,0,6137,6137,0,0,0.033006631528194094,0.6271038361454984,0.9594097204617305
reset_aware_weekly_priority,643,8,19,8230,8230,0,6241,6241,0,0,0.04379895830556726,0.6309166610285886,0.9587117702723021
five_hour_first,644,2,15,9706,2678,7028,7185,1584,229,6,0.0,1.0,0.1521832185420671
seven_day_first,644,2,15,10063,2678,7385,7483,1592,1689,411,0.0,1.0,0.1759745081817633
weighted_score,644,2,15,9990,2678,7312,7369,1571,651,130,0.0,1.0,0.1708991627442067
reset_aware_weekly_priority,644,2,15,9839,2678,7161,7174,1575,671,208,0.0,1.0,0.19191095551708784
five_hour_first,645,6,18,9840,9667,173,7270,7110,75,5,0.043408516608660686,0.9805871212121212,0.8359088866175126
seven_day_first,645,6,18,9673,9541,132,7279,7160,334,265,0.0024436183163828585,0.9629817088736626,0.95142632298185
weighted_score,645,6,18,9822,9651,171,7418,7261,205,121,0.03014941731398396,0.9793322594440145,0.9159767586653677
reset_aware_weekly_priority,645,6,18,9892,9748,144,7378,7234,186,118,0.01841886262135463,0.9869851393547586,0.9269484943249096
five_hour_first,646,5,14,10421,7665,2756,6072,4393,144,3,0.0,1.0,0.5988700246152147
seven_day_first,646,5,14,10368,7665,2703,5981,4435,424,259,0.0,1.0,0.6945118447417813
weighted_score,646,5,14,10315,7665,2650,6049,4490,196,84,0.0,1.0,0.6700183852735838
reset_aware_weekly_priority,646,5,14,10373,7665,2708,5859,4326,298,130,0.0,1.0,0.6672803938021008
five_hour_first,647,6,18,9173,9173,0,6423,6423,0,0,0.06681214993273052,0.9360249873503531,0.9869212837417624
seven_day_first,647,6,18,9217,9217,0,6407,6407,0,0,0.0024057934486613262,0.927193046435412,0.9924787252986751
weighted_score,647,6,18,8885,8885,0,6266,6266,0,0,0.027239738195827666,0.8941677566723274,0.98669280184765
reset_aware_weekly_priority,647,6,18,9008,9008,0,6310,6310,0,0,0.03728664535421448,0.9023885009696077,0.9865101855615394
five_hour_first,648,4,13,9350,7095,2255,6759,4895,0,0,0.0,1.0,0.7622313603648295
seven_day_first,648,4,13,9728,7095,2633,7098,5173,0,0,0.0,1.0,0.7427358064401017
weighted_score,648,4,13,9505,7095,2410,6762,4912,0,0,0.0,1.0,0.7541175420835031
reset_aware_weekly_priority,648,4,13,9683,7095,2588,7100,5058,0,0,0.0,1.0,0.7410078138977415
five_hour_first,649,7,12,6326,6326,0,4536,4536,0,0,0.038116515050563855,0.5810853208982595,0.9542968805847696
seven_day_first,649,7,12,6112,6112,0,4299,4299,0,0,0.0013863381306994855,0.5615551708308048,0.9560168832700104
weighted_score,649,7,12,5955,5955,0,4179,4179,0,0,0.021071896086914108,0.5475106032747388,0.9526438707187825
reset_aware_weekly_priority,649,7,12,6206,6206,0,4397,4397,0,0,0.04017366373795116,0.5710510632859892,0.9530877399548038
five_hour_first,650,6,15,4003,4003,0,2595,2595,0,0,0.04077175274227939,0.39346628167331654,0.9352694528931038
seven_day_first,650,6,15,3976,3976,0,2537,2537,0,0,0.001352521184973214,0.3841511481872231,0.938279862700225
weighted_score,650,6,15,3904,3904,0,2557,2557,0,0,0.025474527691227863,0.38006956263896,0.9354595034947732
reset_aware_weekly_priority,650,6,15,3907,3907,0,2547,2547,0,0,0.04018160697458609,0.38100611943169244,0.9340824512457107
five_hour_first,651,3,16,8983,3954,5029,6385,2795,190,0,0.0,1.0,0.31755150749815336
seven_day_first,651,3,16,8482,3954,4528,5938,2765,268,146,0.0,1.0,0.42444221594498355
weighted_score,651,3,16,8777,3954,4823,6042,2783,302,68,0.0,1.0,0.3642740313729553
reset_aware_weekly_priority,651,3,16,8833,3954,4879,6248,2791,313,114,0.0,1.0,0.37965599759213337
five_hour_first,652,8,18,14642,12789,1853,11347,9987,0,0,0.0,1.0,0.8814485082571211
seven_day_first,652,8,18,15161,12789,2372,11605,9662,95,95,0.0,1.0,0.8486251999613171
weighted_score,652,8,18,15140,12789,2351,11610,9764,91,59,0.0,1.0,0.7988037208247033
reset_aware_weekly_priority,652,8,18,15032,12789,2243,11528,9763,35,35,0.0,1.0,0.8572731238359323
five_hour_first,653,5,17,5348,5348,0,3335,3335,0,0,0.04372058656090556,0.5622049253736783,0.9518484338812773
seven_day_first,653,5,17,5366,5366,0,3367,3367,0,0,0.001877975574116813,0.5630390341661295,0.9561161058592013
weighted_score,653,5,17,5337,5337,0,3473,3473,0,0,0.018783643204945487,0.5632473199971273,0.9544463676792182
reset_aware_weekly_priority,653,5,17,5344,5344,0,3449,3449,0,0,0.04116971188552196,0.5664460549250887,0.9525276343039567
five_hour_first,654,3,8,2603,2603,0,1869,1869,0,0,0.02707112030350657,0.4271446846843319,0.9400073564380825
seven_day_first,654,3,8,2542,2542,0,1862,1862,0,0,0.0009995888191163943,0.41282598505457885,0.9411826396235463
weighted_score,654,3,8,2612,2612,0,1939,1939,0,0,0.01311498453667048,0.4251221606934727,0.9412007176156802
reset_aware_weekly_priority,654,3,8,2566,2566,0,1870,1870,0,0,0.02595358562247015,0.41741798012995296,0.9391464394507483
five_hour_first,655,4,6,4094,4094,0,3056,3056,0,0,0.03281354024919351,0.5530900169102582,0.9520276476661065
seven_day_first,655,4,6,4135,4135,0,3125,3125,0,0,0.0017836848705085444,0.5546163396602914,0.9552832654789782
weighted_score,655,4,6,4150,4150,0,3072,3072,0,0,0.012776226878900303,0.5571796548900839,0.9544403428011184
reset_aware_weekly_priority,655,4,6,4071,4071,0,3098,3098,0,0,0.02351526179153774,0.5467185951095819,0.9523203333318044
five_hour_first,656,2,13,6681,4489,2192,4909,3285,226,0,0.0,1.0,0.5376285470857741
seven_day_first,656,2,13,6604,4489,2115,4811,3197,246,15,0.0,1.0,0.5510937304786697
weighted_score,656,2,13,6671,4489,2182,4771,3141,285,10,0.0,1.0,0.5408901193176217
reset_aware_weekly_priority,656,2,13,6536,4489,2047,4719,3067,274,9,0.0,1.0,0.5481765190908425
five_hour_first,657,7,19,11785,11785,0,8626,8626,0,0,0.006171027990752601,0.9963923394280256,0.9990221311437274
seven_day_first,657,7,19,11840,11840,0,8518,8518,0,0,0.0005349813143934603,0.999721610731343,0.999918662941695
weighted_score,657,7,19,11634,11634,0,8451,8451,0,0,0.022952145257710315,0.9817167238793486,0.9958764578621638
reset_aware_weekly_priority,657,7,19,11964,11843,121,8617,8585,0,0,0.0,1.0,0.9919920305964507
five_hour_first,658,5,12,10000,8971,1029,6864,5875,204,2,0.0,1.0,0.7434193178390237
seven_day_first,658,5,12,9520,8971,549,6458,5956,291,146,0.0,1.0,0.8654568238284001
weighted_score,658,5,12,9501,8971,530,6371,5909,214,76,0.0,1.0,0.8460934846975557
reset_aware_weekly_priority,658,5,12,9414,8971,443,6507,6103,256,92,0.0,1.0,0.8554442025094464
five_hour_first,659,5,14,5902,5902,0,3974,3974,0,0,0.08881506253396171,0.6112152897111495,0.9522400227177189
seven_day_first,659,5,14,5915,5915,0,4061,4061,0,0,0.004446130203694643,0.5985271788965778,0.9594081048692883
weighted_score,659,5,14,5596,5596,0,3902,3902,0,0,0.032525042823534266,0.5666408980183031,0.9534115855194769
reset_aware_weekly_priority,659,5,14,6046,6046,0,4216,4216,0,0,0.0493922795605911,0.6100855584204888,0.9560693278859899
five_hour_first,660,5,7,3089,3089,0,2366,2366,0,0,0.024071103837224814,0.35155265237702116,0.9327481548539797
seven_day_first,660,5,7,3186,3186,0,2476,2476,0,0,0.0017504661568420912,0.3589964626155102,0.9357245996458669
weighted_score,660,5,7,3008,3008,0,2327,2327,0,0,0.018587279954640937,0.3394988444391372,0.9320911564484496
reset_aware_weekly_priority,660,5,7,2896,2896,0,2251,2251,0,0,0.03023012607069096,0.3264691073318601,0.929623898126117
five_hour_first,661,8,9,8488,8488,0,6429,6429,0,0,0.033493357883593915,0.7748733860008874,0.9741380028117294
seven_day_first,661,8,9,8762,8762,0,6722,6722,0,0,0.0021820016200090686,0.7974578207117413,0.9795275819091732
weighted_score,661,8,9,8698,8698,0,6599,6599,0,0,0.032506700676374414,0.7902706793129493,0.9757763978636574
reset_aware_weekly_priority,661,8,9,8638,8638,0,6617,6617,0,0,0.05066555845286828,0.7835830521017886,0.973291749364892
five_hour_first,662,6,14,9979,9631,348,6562,6266,0,0,0.0,1.0,0.9643116866663517
seven_day_first,662,6,14,9864,9631,233,6376,6200,23,23,0.0,1.0,0.9765642474160502
weighted_score,662,6,14,10282,9631,651,6739,6131,7,7,0.0,1.0,0.9331245535636843
reset_aware_weekly_priority,662,6,14,9936,9631,305,6381,6129,1,1,0.0,1.0,0.9686394192223744
five_hour_first,663,8,17,11347,11347,0,8064,8064,0,0,0.06450433214906796,0.782900114241408,0.9718395782092341
seven_day_first,663,8,17,11653,11653,0,8251,8251,0,0,0.001884740438759745,0.7985696306991943,0.9796684890260434
weighted_score,663,8,17,11416,11416,0,8128,8128,0,0,0.02509302093324787,0.7843473647524286,0.9759254343819181
reset_aware_weekly_priority,663,8,17,11427,11427,0,8096,8096,0,0,0.04535715904755018,0.7856702863842043,0.9740313127336655
five_hour_first,664,2,13,10571,3244,7327,7281,2165,505,1,0.0,1.0,0.18944846009138214
seven_day_first,664,2,13,10506,3244,7262,7107,2103,801,204,0.0,1.0,0.22832176481655023
weighted_score,664,2,13,10492,3244,7248,7206,2138,579,108,0.0,1.0,0.21858514071463464
reset_aware_weekly_priority,664,2,13,10411,3244,7167,7161,2167,608,124,0.0,1.0,0.22436040185244713
five_hour_first,665,6,18,10008,10008,0,7216,7216,0,0,0.08235812173859103,0.8752687132111552,0.9792910591472566
seven_day_first,665,6,18,9912,9912,0,6962,6962,0,0,0.004647166093945291,0.8660720737614548,0.986142490766751
weighted_score,665,6,18,10138,10138,0,7430,7430,0,0,0.031410488502216595,0.8853007893127144,0.9853890300810497
reset_aware_weekly_priority,665,6,18,9882,9882,0,7042,7042,0,0,0.037719626805581496,0.8626867162604168,0.9824967089454836
five_hour_first,666,2,13,6985,3302,3683,4678,2019,235,0,0.0,1.0,0.33880776555637604
seven_day_first,666,2,13,7071,3302,3769,4834,2115,324,96,0.0,1.0,0.380710366713911
weighted_score,666,2,13,6789,3302,3487,4571,2128,204,26,0.0,1.0,0.37596607112649266
reset_aware_weekly_priority,666,2,13,6814,3302,3512,4646,2023,216,50,0.0,1.0,0.3827926877915137
five_hour_first,667,7,14,6765,6765,0,4466,4466,0,0,0.07195021759373567,0.6068886643244858,0.9534938446730751
seven_day_first,667,7,14,6713,6713,0,4537,4537,0,0,0.002661432537169124,0.5931187406310431,0.9590457308093875
weighted_score,667,7,14,6671,6671,0,4417,4417,0,0,0.022182861047488327,0.5906827833307042,0.9568499922283216
reset_aware_weekly_priority,667,7,14,6859,6859,0,4532,4532,0,0,0.04226627366372142,0.6055689311091232,0.9563302657445402
five_hour_first,668,2,16,10251,4512,5739,7161,2817,17,1,0.0,1.0,0.3152752587882442
seven_day_first,668,2,16,10103,4512,5591,6945,2692,59,34,0.0,1.0,0.39596493948355893
weighted_score,668,2,16,10233,4512,5721,6966,2748,4,4,0.0,1.0,0.45727036787047826
reset_aware_weekly_priority,668,2,16,10264,4512,5752,7018,2730,67,54,0.0,1.0,0.425861741088131
five_hour_first,669,3,6,1920,1920,0,1305,1305,0,0,0.03700978014450774,0.3722692082563102,0.9335259428111803
seven_day_first,669,3,6,2076,2076,0,1399,1399,0,0,0.0029912289642050963,0.3958570101775413,0.9392865781213336
weighted_score,669,3,6,2069,2069,0,1395,1395,0,0,0.03980370109570403,0.4018345364986613,0.9362030835402957
reset_aware_weekly_priority,669,3,6,1966,1966,0,1383,1383,0,0,0.060223879271050565,0.3862612435592916,0.9326037364288241
five_hour_first,670,6,9,8370,8006,364,6741,6377,194,6,0.09586694184614515,0.8973199822699024,0.7908429435527232
seven_day_first,670,6,9,8551,8295,256,6905,6649,423,302,0.006011636449691851,0.904422410948785,0.916708016861101
weighted_score,670,6,9,8561,8271,290,6848,6558,298,156,0.029058456176077836,0.9026726883687132,0.8815856972856958
