policy,trial_id,scenario_mode,reset_pattern,account_count,user_count,total_demand,served_demand,denied_demand,peak_total_demand,peak_served_demand,migrated_requests,migration_successes,weekly_drift,mean_seven_day_utilization,objective_score
five_hour_first,180,focused,staggered_reset,3,25,38667,6384,32283,30684,3751,2553,4,0.0,1.0,0.046367965553419155
seven_day_first,180,focused,staggered_reset,3,25,39594,6384,33210,31140,3742,3554,790,0.0,1.0,0.0762500450807547
weighted_score,180,focused,staggered_reset,3,25,39765,6384,33381,31461,3812,3050,374,0.0,1.0,0.06106514847814365
reset_aware_weekly_priority,180,focused,staggered_reset,3,25,39790,6384,33406,31452,3740,3306,481,0.0,1.0,0.06386142122399172
reset_stagger_pressure,180,focused,staggered_reset,3,25,39218,6384,32834,30974,3735,3248,630,0.0,1.0,0.07318875636822875
five_hour_first,181,focused,staggered_reset,2,17,38287,4221,34066,30483,2531,5297,9,0.0,1.0,-0.0018152589910278016
seven_day_first,181,focused,staggered_reset,2,17,38494,4221,34273,30770,2560,5965,387,0.0,1.0,0.007288665403731909
weighted_score,181,focused,staggered_reset,2,17,38033,4221,33812,30397,2593,5338,128,0.0,1.0,0.002610767901890909
reset_aware_weekly_priority,181,focused,staggered_reset,2,17,38473,4221,34252,30965,2577,5479,133,0.0,1.0,0.0012462376270983844
reset_stagger_pressure,181,focused,staggered_reset,2,17,38324,4221,34103,30778,2619,5411,133,0.0,1.0,0.002058148227237766
five_hour_first,182,focused,same_reset,2,20,28895,2266,26629,23695,1227,2474,0,0.0,1.0,-0.03215892024301889
seven_day_first,182,focused,same_reset,2,20,28515,2266,26249,23450,1278,2803,186,0.0,1.0,-0.020794782349759233
weighted_score,182,focused,same_reset,2,20,28567,2266,26301,23262,1264,2896,102,0.0,1.0,-0.025606857806549727
reset_aware_weekly_priority,182,focused,same_reset,2,20,28422,2266,26156,23129,1267,2739,87,0.0,1.0,-0.025731678514626655
reset_stagger_pressure,182,focused,same_reset,2,20,28141,2266,25875,23065,1269,2679,76,0.0,1.0,-0.025623918162064524
five_hour_first,183,focused,same_reset,3,19,40424,4656,35768,32688,2783,6627,6,0.0,1.0,0.0020457483855286784
seven_day_first,183,focused,same_reset,3,19,40437,4656,35781,32811,2800,7716,703,0.0,1.0,0.015600167078869215
weighted_score,183,focused,same_reset,3,19,40063,4656,35407,32320,2797,6698,253,0.0,1.0,0.008652951608601439
reset_aware_weekly_priority,183,focused,same_reset,3,19,39795,4656,35139,32030,2751,6931,369,0.0,1.0,0.011357654220073732
reset_stagger_pressure,183,focused,same_reset,3,19,40375,4656,35719,32708,2773,7028,276,0.0,1.0,0.007809063097061586
five_hour_first,184,focused,same_reset,3,19,36081,5863,30218,25723,3443,2482,19,0.0,1.0,0.04835738601661296
seven_day_first,184,focused,same_reset,3,19,36097,5863,30234,25862,3395,4547,1204,0.0,1.0,0.08623334562670776
weighted_score,184,focused,same_reset,3,19,36825,5863,30962,26728,3448,3022,358,0.0,1.0,0.061469256114313
reset_aware_weekly_priority,184,focused,same_reset,3,19,36677,5863,30814,26320,3483,3327,561,0.0,1.0,0.0702747284729168
reset_stagger_pressure,184,focused,same_reset,3,19,36676,5863,30813,26259,3423,3592,898,0.0,1.0,0.08199034266574382
five_hour_first,185,focused,staggered_reset,3,27,57258,4103,53155,46740,2373,9968,10,0.0,1.0,-0.03699628766456281
seven_day_first,185,focused,staggered_reset,3,27,57643,4103,53540,46880,2429,11616,766,0.0,1.0,-0.02732953510173247
weighted_score,185,focused,staggered_reset,3,27,57184,4103,53081,46266,2397,10512,296,0.0,1.0,-0.0325983921614236
reset_aware_weekly_priority,185,focused,staggered_reset,3,27,57265,4103,53162,46611,2388,10890,457,0.0,1.0,-0.030742554080314066
reset_stagger_pressure,185,focused,staggered_reset,3,27,58083,4103,53980,47253,2386,10650,120,0.0,1.0,-0.036238118591993634
five_hour_first,186,focused,same_reset,3,21,35314,4992,30322,28191,2748,1987,22,0.0,1.0,0.024982531685033893
seven_day_first,186,focused,same_reset,3,21,35095,4992,30103,27907,2752,3591,1102,0.0,1.0,0.07025479809975163
weighted_score,186,focused,same_reset,3,21,34781,4992,29789,27875,2760,2275,386,0.0,1.0,0.05067255935415771
reset_aware_weekly_priority,186,focused,same_reset,3,21,35382,4992,30390,28560,2805,2515,432,0.0,1.0,0.04908106139803056
reset_stagger_pressure,186,focused,same_reset,3,21,35048,4992,30056,28187,2807,2394,464,0.0,1.0,0.05367217455715417
five_hour_first,187,focused,same_reset,2,19,61180,3526,57654,50937,1868,4868,6,0.0,1.0,-0.05030368156352785
seven_day_first,187,focused,same_reset,2,19,60445,3526,56919,50637,1807,5439,426,0.0,1.0,-0.03849635885565711
weighted_score,187,focused,same_reset,2,19,61202,3526,57676,51376,1824,5053,168,0.0,1.0,-0.0458083765738341
reset_aware_weekly_priority,187,focused,same_reset,2,19,61276,3526,57750,51113,1852,5325,236,0.0,1.0,-0.044013707400073016
reset_stagger_pressure,187,focused,same_reset,2,19,61115,3526,57589,50740,1842,5082,282,0.0,1.0,-0.0422146681313966
five_hour_first,188,focused,same_reset,3,28,65820,3947,61873,48233,2104,6588,3,0.0,1.0,-0.047049694412708454
seven_day_first,188,focused,same_reset,3,28,66308,3947,62361,48449,2096,7560,479,0.0,1.0,-0.03801286296238576
weighted_score,188,focused,same_reset,3,28,65754,3947,61807,48238,2073,6894,210,0.0,1.0,-0.04266846826969803
reset_aware_weekly_priority,188,focused,same_reset,3,28,65700,3947,61753,48131,2126,7170,170,0.0,1.0,-0.04334746311173027
reset_stagger_pressure,188,focused,same_reset,3,28,65548,3947,61601,48097,2104,6879,361,0.0,1.0,-0.039041193020850795
five_hour_first,189,focused,same_reset,3,21,47498,5175,42323,36237,3218,3282,9,0.0,1.0,-0.001121231128026895
seven_day_first,189,focused,same_reset,3,21,47298,5175,42123,35708,3326,4310,523,0.0,1.0,0.01807681661013641
weighted_score,189,focused,same_reset,3,21,47617,5175,42442,35953,3346,3854,161,0.0,1.0,0.005608474977866429
reset_aware_weekly_priority,189,focused,same_reset,3,21,48069,5175,42894,36344,3245,4004,156,0.0,1.0,0.003526003812701073
reset_stagger_pressure,189,focused,same_reset,3,21,47949,5175,42774,36499,3292,3957,136,0.0,1.0,0.003253004582277952
five_hour_first,190,focused,staggered_reset,3,28,38407,6885,31522,30202,4151,2850,11,0.0,1.0,0.060424192274416394
seven_day_first,190,focused,staggered_reset,3,28,38029,6885,31144,30032,4150,3961,820,0.0,1.0,0.09233147887015741
weighted_score,190,focused,staggered_reset,3,28,37769,6885,30884,29664,4123,3030,382,0.0,1.0,0.08126304579842841
reset_aware_weekly_priority,190,focused,staggered_reset,3,28,38417,6885,31532,30161,4161,3276,457,0.0,1.0,0.08086708633878706
reset_stagger_pressure,190,focused,staggered_reset,3,28,38162,6885,31277,29987,4222,3094,339,0.0,1.0,0.07792417241634533
five_hour_first,191,focused,same_reset,2,13,22196,3607,18589,16750,2117,1413,4,0.0,1.0,0.04577637395756615
seven_day_first,191,focused,same_reset,2,13,22071,3607,18464,16581,2098,2892,350,0.0,1.0,0.06418510358493099
weighted_score,191,focused,same_reset,2,13,22066,3607,18459,16622,2122,2109,138,0.0,1.0,0.05615551896315077
reset_aware_weekly_priority,191,focused,same_reset,2,13,22092,3607,18485,16716,2117,1839,182,0.0,1.0,0.06079654788446756
reset_stagger_pressure,191,focused,same_reset,2,13,22285,3607,18678,16930,2090,2172,179,0.0,1.0,0.05652467923191923
five_hour_first,192,focused,staggered_reset,3,16,25300,5738,19562,19447,3427,1420,15,0.0,1.0,0.10439903872469594
seven_day_first,192,focused,staggered_reset,3,16,25768,5738,20030,19724,3417,3473,1131,0.0,1.0,0.14803394298269043
weighted_score,192,focused,staggered_reset,3,16,25185,5738,19447,19439,3405,1727,343,0.0,1.0,0.13306619862932562
reset_aware_weekly_priority,192,focused,staggered_reset,3,16,25139,5738,19401,19449,3485,2059,490,0.0,1.0,0.14026923530526905
reset_stagger_pressure,192,focused,staggered_reset,3,16,25287,5738,19549,19226,3339,1968,456,0.0,1.0,0.13701437610181424
five_hour_first,193,focused,same_reset,3,26,69154,4710,64444,52141,2713,5544,7,0.0,1.0,-0.03912640757266475
seven_day_first,193,focused,same_reset,3,26,68580,4710,63870,51639,2741,10240,645,0.0,1.0,-0.0292065081159264
weighted_score,193,focused,same_reset,3,26,68033,4710,63323,51591,2717,5811,310,0.0,1.0,-0.030370102953029082
reset_aware_weekly_priority,193,focused,same_reset,3,26,68480,4710,63770,51461,2720,6760,401,0.0,1.0,-0.02974273695029353
reset_stagger_pressure,193,focused,same_reset,3,26,67590,4710,62880,50757,2746,5612,155,0.0,1.0,-0.033552458661006285
five_hour_first,194,focused,same_reset,2,16,22148,3083,19065,15558,1733,1193,11,0.0,1.0,0.026670427019922782
seven_day_first,194,focused,same_reset,2,16,21645,3083,18562,15262,1748,2054,360,0.0,1.0,0.05462769189204833
weighted_score,194,focused,same_reset,2,16,21809,3083,18726,15396,1783,1367,173,0.0,1.0,0.046890060158717856
reset_aware_weekly_priority,194,focused,same_reset,2,16,21758,3083,18675,15560,1750,1586,311,0.0,1.0,0.05671709186138857
reset_stagger_pressure,194,focused,same_reset,2,16,21682,3083,18599,15494,1757,1281,117,0.0,1.0,0.0415840937546246
five_hour_first,195,focused,same_reset,3,15,52060,4965,47095,42667,2853,7986,18,0.0,1.0,-0.016185733803849217
seven_day_first,195,focused,same_reset,3,15,51546,4965,46581,42280,2927,9949,932,0.0,1.0,-0.0012158866200960572
weighted_score,195,focused,same_reset,3,15,51762,4965,46797,42492,2884,8420,336,0.0,1.0,-0.00990250124021616
reset_aware_weekly_priority,195,focused,same_reset,3,15,52411,4965,47446,42669,2919,8810,308,0.0,1.0,-0.011340963477046412
reset_stagger_pressure,195,focused,same_reset,3,15,51885,4965,46920,42250,2868,8698,277,0.0,1.0,-0.01126794792557545
five_hour_first,196,focused,staggered_reset,2,15,30443,3432,27011,23552,2098,3218,7,0.0,1.0,0.0015108535776766907
seven_day_first,196,focused,staggered_reset,2,15,29955,3432,26523,23104,2103,3950,498,0.0,1.0,0.02186749271723515
weighted_score,196,focused,staggered_reset,2,15,29428,3432,25996,22644,2095,3167,142,0.0,1.0,0.01149189185698718
reset_aware_weekly_priority,196,focused,staggered_reset,2,15,30567,3432,27135,23353,2102,3313,176,0.0,1.0,0.009065633486110225
reset_stagger_pressure,196,focused,staggered_reset,2,15,29794,3432,26362,23265,2090,3130,84,0.0,1.0,0.0071178725815290445
five_hour_first,197,focused,same_reset,3,27,58533,5498,53035,46283,3311,5135,13,0.0,1.0,-0.01598477281371044
seven_day_first,197,focused,same_reset,3,27,58699,5498,53201,46241,3341,6860,789,0.0,1.0,0.0008801621129087556
weighted_score,197,focused,same_reset,3,27,58302,5498,52804,46221,3321,5419,362,0.0,1.0,-0.006005629072870583
reset_aware_weekly_priority,197,focused,same_reset,3,27,58555,5498,53057,46449,3338,5782,479,0.0,1.0,-0.003881322551207933
reset_stagger_pressure,197,focused,same_reset,3,27,58559,5498,53061,46181,3334,5501,405,0.0,1.0,-0.005186254536780788
five_hour_first,198,focused,same_reset,2,12,30896,3113,27783,24268,1787,2497,8,0.0,1.0,-0.010580241602592078
seven_day_first,198,focused,same_reset,2,12,30929,3113,27816,24523,1791,5058,323,0.0,1.0,-0.0017078325065375266
weighted_score,198,focused,same_reset,2,12,30414,3113,27301,23780,1780,2670,161,0.0,1.0,-0.0005939265087918921
reset_aware_weekly_priority,198,focused,same_reset,2,12,31086,3113,27973,24351,1783,3663,72,0.0,1.0,-0.008647314008163182
reset_stagger_pressure,198,focused,same_reset,2,12,31234,3113,28121,24473,1759,3740,141,0.0,1.0,-0.006609217199781137
five_hour_first,199,focused,same_reset,2,12,43036,2713,40323,34691,1560,3685,2,0.0,1.0,-0.04454830820631098
seven_day_first,199,focused,same_reset,2,12,43196,2713,40483,34586,1560,3676,74,0.0,1.0,-0.04173945559685646
weighted_score,199,focused,same_reset,2,12,43020,2713,40307,34744,1560,3647,17,0.0,1.0,-0.04393125155438449
reset_aware_weekly_priority,199,focused,same_reset,2,12,42667,2713,39954,34374,1560,3568,33,0.0,1.0,-0.042757075039670966
reset_stagger_pressure,199,focused,same_reset,2,12,42736,2713,40023,34381,1560,3559,35,0.0,1.0,-0.04274344735197705
